time,price,magnetisation,return
1920,1.039978,-0.012000,-0.000806
1921,1.040811,-0.011200,0.349458
1922,1.041644,-0.010400,0.349457
1923,1.040811,-0.011200,-0.351069
1924,1.041644,-0.010400,0.349457
1925,1.039978,-0.012000,-0.701332
1926,1.039147,-0.012800,-0.351069
1927,1.037485,-0.014400,-0.701332
1928,1.035827,-0.016000,-0.701332
1929,1.036656,-0.015200,0.349458
1930,1.035827,-0.016000,-0.351069
1931,1.035827,-0.016000,-0.000806
1932,1.036656,-0.015200,0.349458
1933,1.035827,-0.016000,-0.351069
1934,1.035827,-0.016000,-0.000806
1935,1.033344,-0.018400,-1.051595
1936,1.032517,-0.019200,-0.351069
1937,1.031692,-0.020000,-0.351068
1938,1.029219,-0.022400,-1.051595
1939,1.029219,-0.022400,-0.000806
1940,1.029219,-0.022400,-0.000806
1941,1.029219,-0.022400,-0.000806
1942,1.028396,-0.023200,-0.351069
1943,1.028396,-0.023200,-0.000806
1944,1.026751,-0.024800,-0.701332
1945,1.028396,-0.023200,0.699721
1946,1.025930,-0.025600,-1.051595
1947,1.024290,-0.027200,-0.701332
1948,1.023471,-0.028000,-0.351069
1949,1.022653,-0.028800,-0.351068
1950,1.025930,-0.025600,1.400247
1951,1.024290,-0.027200,-0.701332
1952,1.027573,-0.024000,1.400247
1953,1.027573,-0.024000,-0.000806
1954,1.026751,-0.024800,-0.351069
1955,1.028396,-0.023200,0.699721
1956,1.028396,-0.023200,-0.000806
1957,1.029219,-0.022400,0.349458
1958,1.029219,-0.022400,-0.000806
1959,1.031692,-0.020000,1.049984
1960,1.032517,-0.019200,0.349457
1961,1.033344,-0.018400,0.349458
1962,1.034171,-0.017600,0.349458
1963,1.034998,-0.016800,0.349458
1964,1.034998,-0.016800,-0.000806
1965,1.034171,-0.017600,-0.351069
1966,1.034171,-0.017600,-0.000806
1967,1.031692,-0.020000,-1.051595
1968,1.030867,-0.020800,-0.351069
1969,1.032517,-0.019200,0.699720
1970,1.033344,-0.018400,0.349458
1971,1.034171,-0.017600,0.349458
1972,1.035827,-0.016000,0.699720
1973,1.035827,-0.016000,-0.000806
1974,1.036656,-0.015200,0.349458
1975,1.036656,-0.015200,-0.000806
1976,1.038316,-0.013600,0.699721
1977,1.039147,-0.012800,0.349458
1978,1.039147,-0.012800,-0.000806
1979,1.039147,-0.012800,-0.000806
1980,1.039978,-0.012000,0.349457
1981,1.038316,-0.013600,-0.701332
1982,1.039147,-0.012800,0.349458
1983,1.036656,-0.015200,-1.051595
1984,1.036656,-0.015200,-0.000806
1985,1.036656,-0.015200,-0.000806
1986,1.034998,-0.016800,-0.701331
1987,1.034171,-0.017600,-0.351069
1988,1.037485,-0.014400,1.400247
1989,1.037485,-0.014400,-0.000806
1990,1.038315,-0.013600,0.349457
1991,1.038315,-0.013600,-0.000806
1992,1.039146,-0.012800,0.349458
1993,1.039146,-0.012800,-0.000806
1994,1.040810,-0.011200,0.699721
1995,1.039146,-0.012800,-0.701332
1996,1.038315,-0.013600,-0.351069
1997,1.037485,-0.014400,-0.351069
1998,1.035826,-0.016000,-0.701332
1999,1.034170,-0.017600,-0.701331
2000,1.034998,-0.016800,0.349458
2001,1.034998,-0.016800,-0.000806
2002,1.034998,-0.016800,-0.000806
2003,1.033343,-0.018400,-0.701332
2004,1.031691,-0.020000,-0.701331
2005,1.030866,-0.020800,-0.351069
2006,1.029218,-0.022400,-0.701331
2007,1.029218,-0.022400,-0.000806
2008,1.031691,-0.020000,1.049984
2009,1.031691,-0.020000,-0.000806
2010,1.031691,-0.020000,-0.000806
2011,1.030042,-0.021600,-0.701332
2012,1.029218,-0.022400,-0.351068
2013,1.030866,-0.020800,0.699720
2014,1.033343,-0.018400,1.049984
2015,1.035826,-0.016000,1.049984
2016,1.034170,-0.017600,-0.701331
2017,1.033343,-0.018400,-0.351069
2018,1.034170,-0.017600,0.349458
2019,1.034170,-0.017600,-0.000806
2020,1.035826,-0.016000,0.699720
2021,1.034998,-0.016800,-0.351068
2022,1.032517,-0.019200,-1.051596
2023,1.034170,-0.017600,0.699721
2024,1.035826,-0.016000,0.699720
2025,1.035826,-0.016000,-0.000806
2026,1.034998,-0.016800,-0.351068
2027,1.034170,-0.017600,-0.351069
2028,1.033343,-0.018400,-0.351069
2029,1.033343,-0.018400,-0.000806
2030,1.035826,-0.016000,1.049984
2031,1.034998,-0.016800,-0.351068
2032,1.036655,-0.015200,0.699720
2033,1.037485,-0.014400,0.349458
2034,1.037485,-0.014400,-0.000806
2035,1.040810,-0.011200,1.400247
2036,1.041643,-0.010400,0.349457
2037,1.044146,-0.008000,1.049984
2038,1.044146,-0.008000,-0.000806
2039,1.042477,-0.009600,-0.701332
2040,1.041643,-0.010400,-0.351069
2041,1.043311,-0.008800,0.699721
2042,1.040810,-0.011200,-1.051595
2043,1.039978,-0.012000,-0.351069
2044,1.039978,-0.012000,-0.000806
2045,1.041644,-0.010400,0.699721
2046,1.039147,-0.012800,-1.051595
2047,1.037485,-0.014400,-0.701332
2048,1.036656,-0.015200,-0.351069
2049,1.037485,-0.014400,0.349458
2050,1.037485,-0.014400,-0.000806
2051,1.036656,-0.015200,-0.351069
2052,1.036656,-0.015200,-0.000806
2053,1.035827,-0.016000,-0.351069
2054,1.035827,-0.016000,-0.000806
2055,1.036656,-0.015200,0.349458
2056,1.035827,-0.016000,-0.351069
2057,1.034171,-0.017600,-0.701331
2058,1.034171,-0.017600,-0.000806
2059,1.034171,-0.017600,-0.000806
2060,1.034171,-0.017600,-0.000806
2061,1.034998,-0.016800,0.349458
2062,1.033344,-0.018400,-0.701332
2063,1.031692,-0.020000,-0.701331
2064,1.031692,-0.020000,-0.000806
2065,1.034171,-0.017600,1.049984
2066,1.033344,-0.018400,-0.351069
2067,1.034171,-0.017600,0.349458
2068,1.034998,-0.016800,0.349458
2069,1.034171,-0.017600,-0.351069
2070,1.033344,-0.018400,-0.351069
2071,1.034998,-0.016800,0.699721
2072,1.034171,-0.017600,-0.351069
2073,1.035827,-0.016000,0.699720
2074,1.034171,-0.017600,-0.701331
2075,1.034998,-0.016800,0.349458
2076,1.034171,-0.017600,-0.351069
2077,1.033344,-0.018400,-0.351069
2078,1.033344,-0.018400,-0.000806
2079,1.034171,-0.017600,0.349458
2080,1.034998,-0.016800,0.349458
2081,1.034998,-0.016800,-0.000806
2082,1.036656,-0.015200,0.699720
2083,1.037485,-0.014400,0.349458
2084,1.035827,-0.016000,-0.701332
2085,1.035827,-0.016000,-0.000806
2086,1.034998,-0.016800,-0.351068
2087,1.031692,-0.020000,-1.401858
2088,1.032517,-0.019200,0.349457
2089,1.033344,-0.018400,0.349458
2090,1.032517,-0.019200,-0.351069
2091,1.030867,-0.020800,-0.701331
2092,1.026751,-0.024800,-1.752121
2093,1.025930,-0.025600,-0.351068
2094,1.025110,-0.026400,-0.351069
2095,1.022653,-0.028800,-1.051595
2096,1.023471,-0.028000,0.349457
2097,1.022653,-0.028800,-0.351068
2098,1.020201,-0.031200,-1.051595
2099,1.017756,-0.033600,-1.051595
2100,1.017756,-0.033600,-0.000806
2101,1.018570,-0.032800,0.349457
2102,1.015316,-0.036000,-1.401857
2103,1.012882,-0.038400,-1.051597
2104,1.011263,-0.040000,-0.701331
2105,1.010454,-0.040800,-0.351070
2106,1.008032,-0.043200,-1.051595
2107,1.008839,-0.042400,0.349459
2108,1.006420,-0.044800,-1.051595
2109,1.007226,-0.044000,0.349457
2110,1.006420,-0.044800,-0.351068
2111,1.005615,-0.045600,-0.351070
2112,1.006420,-0.044800,0.349459
2113,1.007226,-0.044000,0.349457
2114,1.007226,-0.044000,-0.000806
2115,1.007226,-0.044000,-0.000806
2116,1.007226,-0.044000,-0.000806
2117,1.010454,-0.040800,1.400246
2118,1.008032,-0.043200,-1.051595
2119,1.008839,-0.042400,0.349459
2120,1.011263,-0.040000,1.049984
2121,1.013693,-0.037600,1.049984
2122,1.012882,-0.038400,-0.351070
2123,1.011263,-0.040000,-0.701331
2124,1.011263,-0.040000,-0.000806
2125,1.012072,-0.039200,0.349457
2126,1.012072,-0.039200,-0.000806
2127,1.011263,-0.040000,-0.351068
2128,1.008839,-0.042400,-1.051595
2129,1.010454,-0.040800,0.699719
2130,1.015316,-0.036000,2.100775
2131,1.016128,-0.035200,0.349457
2132,1.015316,-0.036000,-0.351068
2133,1.016128,-0.035200,0.349457
2134,1.016128,-0.035200,-0.000806
2135,1.014504,-0.036800,-0.701332
2136,1.014504,-0.036800,-0.000806
2137,1.013693,-0.037600,-0.351068
2138,1.014504,-0.036800,0.349457
2139,1.015316,-0.036000,0.349459
2140,1.013693,-0.037600,-0.701332
2141,1.013693,-0.037600,-0.000806
2142,1.013693,-0.037600,-0.000806
2143,1.014504,-0.036800,0.349457
2144,1.013693,-0.037600,-0.351068
2145,1.013693,-0.037600,-0.000806
2146,1.014504,-0.036800,0.349457
2147,1.016128,-0.035200,0.699721
2148,1.015316,-0.036000,-0.351068
2149,1.016128,-0.035200,0.349457
2150,1.016942,-0.034400,0.349457
2151,1.019385,-0.032000,1.049984
2152,1.017756,-0.033600,-0.701331
2153,1.019385,-0.032000,0.699719
2154,1.021835,-0.029600,1.049984
2155,1.024290,-0.027200,1.049984
2156,1.028395,-0.023200,1.750510
2157,1.026751,-0.024800,-0.701332
2158,1.029218,-0.022400,1.049984
2159,1.029218,-0.022400,-0.000806
2160,1.030867,-0.020800,0.699720
2161,1.033344,-0.018400,1.049984
2162,1.033344,-0.018400,-0.000806
2163,1.032517,-0.019200,-0.351069
2164,1.030867,-0.020800,-0.701331
2165,1.031692,-0.020000,0.349458
2166,1.030867,-0.020800,-0.351069
2167,1.030867,-0.020800,-0.000806
2168,1.031692,-0.020000,0.349458
2169,1.032517,-0.019200,0.349457
2170,1.030867,-0.020800,-0.701331
2171,1.034171,-0.017600,1.400247
2172,1.032517,-0.019200,-0.701332
2173,1.032517,-0.019200,-0.000806
2174,1.032517,-0.019200,-0.000806
2175,1.032517,-0.019200,-0.000806
2176,1.033344,-0.018400,0.349458
2177,1.033344,-0.018400,-0.000806
2178,1.033344,-0.018400,-0.000806
2179,1.032517,-0.019200,-0.351069
2180,1.031692,-0.020000,-0.351068
2181,1.029218,-0.022400,-1.051595
2182,1.027573,-0.024000,-0.701332
2183,1.028395,-0.023200,0.349458
2184,1.025110,-0.026400,-1.401858
2185,1.025930,-0.025600,0.349458
2186,1.024290,-0.027200,-0.701332
2187,1.025110,-0.026400,0.349458
2188,1.025930,-0.025600,0.349458
2189,1.027573,-0.024000,0.699720
2190,1.028395,-0.023200,0.349458
2191,1.031692,-0.020000,1.400247
2192,1.031692,-0.020000,-0.000806
2193,1.030867,-0.020800,-0.351069
2194,1.028395,-0.023200,-1.051595
2195,1.026751,-0.024800,-0.701332
2196,1.025930,-0.025600,-0.351068
2197,1.025110,-0.026400,-0.351069
2198,1.023471,-0.028000,-0.701332
2199,1.022652,-0.028800,-0.351068
2200,1.024290,-0.027200,0.699720
2201,1.023471,-0.028000,-0.351069
2202,1.021018,-0.030400,-1.051595
2203,1.022653,-0.028800,0.699721
2204,1.022653,-0.028800,-0.000806
2205,1.024290,-0.027200,0.699720
2206,1.025110,-0.026400,0.349458
2207,1.025930,-0.025600,0.349458
2208,1.027573,-0.024000,0.699720
2209,1.027573,-0.024000,-0.000806
2210,1.028396,-0.023200,0.349458
2211,1.026751,-0.024800,-0.701332
2212,1.025110,-0.026400,-0.701331
2213,1.025110,-0.026400,-0.000806
2214,1.026751,-0.024800,0.699720
2215,1.028396,-0.023200,0.699721
2216,1.027573,-0.024000,-0.351069
2217,1.026751,-0.024800,-0.351069
2218,1.025930,-0.025600,-0.351068
2219,1.025930,-0.025600,-0.000806
2220,1.023471,-0.028000,-1.051596
2221,1.022653,-0.028800,-0.351068
2222,1.021835,-0.029600,-0.351069
2223,1.023471,-0.028000,0.699720
2224,1.022653,-0.028800,-0.351068
2225,1.022653,-0.028800,-0.000806
2226,1.023471,-0.028000,0.349457
2227,1.023471,-0.028000,-0.000806
2228,1.023471,-0.028000,-0.000806
2229,1.025110,-0.026400,0.699721
2230,1.026751,-0.024800,0.699720
2231,1.024290,-0.027200,-1.051595
2232,1.025930,-0.025600,0.699721
2233,1.025110,-0.026400,-0.351069
2234,1.024290,-0.027200,-0.351069
2235,1.023471,-0.028000,-0.351069
2236,1.023471,-0.028000,-0.000806
2237,1.021835,-0.029600,-0.701331
2238,1.022653,-0.028800,0.349458
2239,1.021018,-0.030400,-0.701332
2240,1.021835,-0.029600,0.349458
2241,1.021835,-0.029600,-0.000806
2242,1.021835,-0.029600,-0.000806
2243,1.020201,-0.031200,-0.701331
2244,1.020201,-0.031200,-0.000806
2245,1.019385,-0.032000,-0.351070
2246,1.016942,-0.034400,-1.051595
2247,1.017756,-0.033600,0.349459
2248,1.019385,-0.032000,0.699719
2249,1.020201,-0.031200,0.349459
2250,1.019385,-0.032000,-0.351070
2251,1.020201,-0.031200,0.349459
2252,1.019385,-0.032000,-0.351070
2253,1.020201,-0.031200,0.349459
2254,1.021018,-0.030400,0.349457
2255,1.020201,-0.031200,-0.351068
2256,1.017756,-0.033600,-1.051595
2257,1.016129,-0.035200,-0.701332
2258,1.016942,-0.034400,0.349457
2259,1.016129,-0.035200,-0.351068
2260,1.016129,-0.035200,-0.000806
2261,1.015316,-0.036000,-0.351068
2262,1.011263,-0.040000,-1.752121
2263,1.012072,-0.039200,0.349457
2264,1.010454,-0.040800,-0.701332
2265,1.008032,-0.043200,-1.051595
2266,1.008032,-0.043200,-0.000806
2267,1.005616,-0.045600,-1.051595
2268,1.006420,-0.044800,0.349459
2269,1.008032,-0.043200,0.699719
2270,1.008032,-0.043200,-0.000806
2271,1.009646,-0.041600,0.699721
2272,1.009646,-0.041600,-0.000806
2273,1.009646,-0.041600,-0.000806
2274,1.008839,-0.042400,-0.351068
2275,1.008839,-0.042400,-0.000806
2276,1.008839,-0.042400,-0.000806
2277,1.008839,-0.042400,-0.000806
2278,1.010454,-0.040800,0.699719
2279,1.011263,-0.040000,0.349459
2280,1.008839,-0.042400,-1.051595
2281,1.009646,-0.041600,0.349457
2282,1.010454,-0.040800,0.349457
2283,1.009646,-0.041600,-0.351068
2284,1.007226,-0.044000,-1.051595
2285,1.009646,-0.041600,1.049984
2286,1.007226,-0.044000,-1.051595
2287,1.004008,-0.047200,-1.401859
2288,1.003205,-0.048000,-0.351068
2289,1.003205,-0.048000,-0.000806
2290,1.001601,-0.049600,-0.701332
2291,1.000800,-0.050400,-0.351068
2292,1.003205,-0.048000,1.049984
2293,1.001601,-0.049600,-0.701332
2294,1.003205,-0.048000,0.699721
2295,1.001601,-0.049600,-0.701332
2296,0.997603,-0.053600,-1.752120
2297,0.996805,-0.054400,-0.351070
2298,0.999200,-0.052000,1.049984
2299,1.000000,-0.051200,0.349459
2300,0.999200,-0.052000,-0.351070
2301,0.997603,-0.053600,-0.701331
2302,0.997603,-0.053600,-0.000806
2303,0.997603,-0.053600,-0.000806
2304,0.998401,-0.052800,0.349457
2305,0.999200,-0.052000,0.349457
2306,0.996805,-0.054400,-1.051595
2307,0.997603,-0.053600,0.349459
2308,0.997603,-0.053600,-0.000806
2309,0.993620,-0.057600,-1.752121
2310,0.993620,-0.057600,-0.000806
2311,0.992032,-0.059200,-0.701332
2312,0.988862,-0.062400,-1.401857
2313,0.988072,-0.063200,-0.351068
2314,0.989654,-0.061600,0.699719
2315,0.989654,-0.061600,-0.000806
2316,0.988072,-0.063200,-0.701331
2317,0.988862,-0.062400,0.349457
2318,0.991239,-0.060000,1.049984
2319,0.988862,-0.062400,-1.051595
2320,0.990446,-0.060800,0.699719
2321,0.988862,-0.062400,-0.701331
2322,0.988862,-0.062400,-0.000806
2323,0.988862,-0.062400,-0.000806
2324,0.987282,-0.064000,-0.701334
2325,0.990446,-0.060800,1.400248
2326,0.993620,-0.057600,1.400248
2327,0.992032,-0.059200,-0.701332
2328,0.992826,-0.058400,0.349457
2329,0.991239,-0.060000,-0.701331
2330,0.990446,-0.060800,-0.351070
2331,0.990446,-0.060800,-0.000806
2332,0.989654,-0.061600,-0.351068
2333,0.989654,-0.061600,-0.000806
2334,0.990446,-0.060800,0.349457
2335,0.992826,-0.058400,1.049984
2336,0.992032,-0.059200,-0.351068
2337,0.992826,-0.058400,0.349457
2338,0.988072,-0.063200,-2.102382
2339,0.987282,-0.064000,-0.351071
2340,0.986492,-0.064800,-0.351068
2341,0.988072,-0.063200,0.699723
2342,0.988072,-0.063200,-0.000806
2343,0.988862,-0.062400,0.349457
2344,0.989654,-0.061600,0.349457
2345,0.992032,-0.059200,1.049984
2346,0.994416,-0.056800,1.049984
2347,0.989654,-0.061600,-2.102384
2348,0.993620,-0.057600,1.750510
2349,0.995212,-0.056000,0.699719
2350,0.997603,-0.053600,1.049985
2351,0.996805,-0.054400,-0.351070
2352,0.999200,-0.052000,1.049984
2353,1.000000,-0.051200,0.349459
2354,0.999200,-0.052000,-0.351070
2355,1.000000,-0.051200,0.349459
2356,1.001601,-0.049600,0.699719
2357,1.000800,-0.050400,-0.351068
2358,1.000800,-0.050400,-0.000806
2359,0.997603,-0.053600,-1.401857
2360,0.996805,-0.054400,-0.351070
2361,0.997603,-0.053600,0.349459
2362,0.996805,-0.054400,-0.351070
2363,0.995212,-0.056000,-0.701332
2364,0.996805,-0.054400,0.699721
2365,0.994416,-0.056800,-1.051595
2366,0.993621,-0.057600,-0.351068
2367,0.999200,-0.052000,2.451035
2368,1.002403,-0.048800,1.400248
2369,1.001601,-0.049600,-0.351070
2370,1.002403,-0.048800,0.349459
2371,1.000000,-0.051200,-1.051595
2372,1.000800,-0.050400,0.349457
2373,1.001601,-0.049600,0.349457
2374,0.999201,-0.052000,-1.051595
2375,0.998401,-0.052800,-0.351068
2376,0.998401,-0.052800,-0.000806
2377,0.999201,-0.052000,0.349457
2378,1.000000,-0.051200,0.349459
2379,0.998402,-0.052800,-0.701332
2380,0.998402,-0.052800,-0.000806
2381,0.998402,-0.052800,-0.000806
2382,0.998402,-0.052800,-0.000806
2383,0.998402,-0.052800,-0.000806
2384,0.996805,-0.054400,-0.701332
2385,0.996805,-0.054400,-0.000806
2386,1.000000,-0.051200,1.400248
2387,1.001601,-0.049600,0.699719
2388,1.004008,-0.047200,1.049984
2389,1.000800,-0.050400,-1.401857
2390,0.998401,-0.052800,-1.051595
2391,0.995212,-0.056000,-1.401859
2392,0.996008,-0.055200,0.349459
2393,0.996805,-0.054400,0.349457
2394,1.001601,-0.049600,2.100773
2395,1.000000,-0.051200,-0.701331
2396,1.000000,-0.051200,-0.000806
2397,0.997603,-0.053600,-1.051595
2398,0.996008,-0.055200,-0.701332
2399,0.998402,-0.052800,1.049984
2400,0.996805,-0.054400,-0.701332
2401,0.994416,-0.056800,-1.051595
2402,0.992826,-0.058400,-0.701332
2403,0.992826,-0.058400,-0.000806
2404,0.992826,-0.058400,-0.000806
2405,0.993621,-0.057600,0.349459
2406,0.992032,-0.059200,-0.701332
2407,0.995212,-0.056000,1.400246
2408,0.993621,-0.057600,-0.701331
2409,0.994416,-0.056800,0.349457
2410,0.992826,-0.058400,-0.701332
2411,0.992826,-0.058400,-0.000806
2412,0.991239,-0.060000,-0.701331
2413,0.988863,-0.062400,-1.051595
2414,0.992032,-0.059200,1.400246
2415,0.993621,-0.057600,0.699721
2416,0.991239,-0.060000,-1.051595
2417,0.993621,-0.057600,1.049984
2418,0.996008,-0.055200,1.049984
2419,0.995212,-0.056000,-0.351070
2420,0.996805,-0.054400,0.699721
2421,0.996805,-0.054400,-0.000806
2422,0.993621,-0.057600,-1.401857
2423,0.992826,-0.058400,-0.351070
2424,0.994416,-0.056800,0.699721
2425,0.995212,-0.056000,0.349457
2426,0.995212,-0.056000,-0.000806
2427,0.996805,-0.054400,0.699721
2428,0.998401,-0.052800,0.699721
2429,0.998401,-0.052800,-0.000806
2430,0.998401,-0.052800,-0.000806
2431,1.000000,-0.051200,0.699721
2432,0.999200,-0.052000,-0.351070
2433,0.997603,-0.053600,-0.701331
2434,1.000000,-0.051200,1.049984
2435,0.998401,-0.052800,-0.701332
2436,0.996805,-0.054400,-0.701332
2437,0.995212,-0.056000,-0.701332
2438,0.996805,-0.054400,0.699721
2439,0.992826,-0.058400,-1.752121
2440,0.994416,-0.056800,0.699721
2441,0.993621,-0.057600,-0.351068
2442,0.992032,-0.059200,-0.701332
2443,0.996008,-0.055200,1.750510
2444,0.996008,-0.055200,-0.000806
2445,0.993621,-0.057600,-1.051595
2446,0.996805,-0.054400,1.400246
2447,0.996008,-0.055200,-0.351068
2448,0.993621,-0.057600,-1.051595
2449,0.995212,-0.056000,0.699719
2450,0.996805,-0.054400,0.699721
2451,0.992032,-0.059200,-2.102384
2452,0.992826,-0.058400,0.349457
2453,0.994416,-0.056800,0.699721
2454,0.996805,-0.054400,1.049984
2455,1.001601,-0.049600,2.100773
2456,1.001601,-0.049600,-0.000806
2457,1.001601,-0.049600,-0.000806
2458,1.003205,-0.048000,0.699721
2459,1.000800,-0.050400,-1.051595
2460,1.004812,-0.046400,1.750510
2461,1.004008,-0.047200,-0.351070
2462,1.004812,-0.046400,0.349459
2463,1.000800,-0.050400,-1.752121
2464,1.004008,-0.047200,1.400246
2465,1.004008,-0.047200,-0.000806
2466,1.002403,-0.048800,-0.701331
2467,1.000800,-0.050400,-0.701332
2468,1.003205,-0.048000,1.049984
2469,1.002403,-0.048800,-0.351068
2470,1.000800,-0.050400,-0.701332
2471,1.000800,-0.050400,-0.000806
2472,0.994416,-0.056800,-2.802911
2473,0.996008,-0.055200,0.699721
2474,0.996008,-0.055200,-0.000806
2475,0.996008,-0.055200,-0.000806
2476,0.994416,-0.056800,-0.701332
2477,0.994416,-0.056800,-0.000806
2478,0.992826,-0.058400,-0.701332
2479,0.989654,-0.061600,-1.401857
2480,0.988072,-0.063200,-0.701331
2481,0.987282,-0.064000,-0.351071
2482,0.986492,-0.064800,-0.351068
2483,0.988863,-0.062400,1.049985
2484,0.987282,-0.064000,-0.701334
2485,0.984915,-0.066400,-1.051593
2486,0.981768,-0.069600,-1.401859
2487,0.980983,-0.070400,-0.351068
2488,0.979415,-0.072000,-0.701331
2489,0.978632,-0.072800,-0.351071
2490,0.975505,-0.076000,-1.401856
2491,0.974725,-0.076800,-0.351071
2492,0.973167,-0.078400,-0.701331
2493,0.974725,-0.076800,0.699719
2494,0.973946,-0.077600,-0.351068
2495,0.973946,-0.077600,-0.000806
2496,0.975505,-0.076000,0.699723
2497,0.973946,-0.077600,-0.701334
2498,0.976286,-0.075200,1.049985
2499,0.977849,-0.073600,0.699719
2500,0.977067,-0.074400,-0.351068
2501,0.976286,-0.075200,-0.351068
2502,0.976286,-0.075200,-0.000806
2503,0.973946,-0.077600,-1.051597
2504,0.972389,-0.079200,-0.701331
2505,0.971611,-0.080000,-0.351068
2506,0.972389,-0.079200,0.349457
2507,0.973167,-0.078400,0.349457
2508,0.976286,-0.075200,1.400248
2509,0.979415,-0.072000,1.400248
2510,0.975505,-0.076000,-1.752121
2511,0.976286,-0.075200,0.349457
2512,0.977849,-0.073600,0.699719
2513,0.980199,-0.071200,1.049985
2514,0.984128,-0.067200,1.750510
2515,0.980983,-0.070400,-1.401859
2516,0.980199,-0.071200,-0.351068
2517,0.977067,-0.074400,-1.401859
2518,0.977849,-0.073600,0.349457
2519,0.979415,-0.072000,0.699723
2520,0.975505,-0.076000,-1.752121
2521,0.973946,-0.077600,-0.701334
2522,0.974725,-0.076800,0.349457
2523,0.973946,-0.077600,-0.351068
2524,0.967732,-0.084000,-2.802909
2525,0.969282,-0.082400,0.699719
2526,0.963869,-0.088000,-2.452646
2527,0.964640,-0.087200,0.349457
2528,0.965412,-0.086400,0.349457
2529,0.968507,-0.083200,1.400248
2530,0.963869,-0.088000,-2.102384
2531,0.962328,-0.089600,-0.701331
2532,0.963098,-0.088800,0.349457
2533,0.961558,-0.090400,-0.701334
2534,0.963869,-0.088000,1.049985
2535,0.960790,-0.091200,-1.401859
2536,0.962328,-0.089600,0.699723
2537,0.960021,-0.092000,-1.051597
2538,0.961558,-0.090400,0.699719
2539,0.960790,-0.091200,-0.351068
2540,0.961558,-0.090400,0.349457
2541,0.960021,-0.092000,-0.701331
2542,0.962328,-0.089600,1.049985
2543,0.960021,-0.092000,-1.051597
2544,0.963098,-0.088800,1.400248
2545,0.964640,-0.087200,0.699719
2546,0.970057,-0.081600,2.451035
2547,0.971611,-0.080000,0.699723
2548,0.968507,-0.083200,-1.401859
2549,0.970834,-0.080800,1.049985
2550,0.968507,-0.083200,-1.051597
2551,0.974725,-0.076800,2.801298
2552,0.965412,-0.086400,-4.203963
2553,0.963869,-0.088000,-0.701331
2554,0.962328,-0.089600,-0.701331
2555,0.956954,-0.095200,-2.452650
2556,0.956189,-0.096000,-0.351068
2557,0.958486,-0.093600,1.049985
2558,0.956189,-0.096000,-1.051597
2559,0.951610,-0.100800,-2.102384
2560,0.952372,-0.100000,0.349457
2561,0.953897,-0.098400,0.699723
2562,0.955424,-0.096800,0.699719
2563,0.956954,-0.095200,0.699719
2564,0.962328,-0.089600,2.451039
2565,0.957720,-0.094400,-2.102387
2566,0.952372,-0.100000,-2.452646
2567,0.953897,-0.098400,0.699723
2568,0.955424,-0.096800,0.699719
2569,0.956954,-0.095200,0.699719
2570,0.955424,-0.096800,-0.701331
2571,0.952372,-0.100000,-1.401859
2572,0.955424,-0.096800,1.400248
2573,0.958486,-0.093600,1.400248
2574,0.960021,-0.092000,0.699719
2575,0.957720,-0.094400,-1.051597
2576,0.959253,-0.092800,0.699723
2577,0.960789,-0.091200,0.699719
2578,0.960021,-0.092000,-0.351068
2579,0.964640,-0.087200,2.100773
2580,0.957720,-0.094400,-3.153175
2581,0.957720,-0.094400,-0.000806
2582,0.957720,-0.094400,-0.000806
2583,0.955424,-0.096800,-1.051593
2584,0.947811,-0.104800,-3.503438
2585,0.950089,-0.102400,1.049985
2586,0.948570,-0.104000,-0.701334
2587,0.947053,-0.105600,-0.701331
2588,0.949329,-0.103200,1.049982
2589,0.951610,-0.100800,1.049985
2590,0.953897,-0.098400,1.049985
2591,0.947811,-0.104800,-2.802912
2592,0.949329,-0.103200,0.699719
2593,0.954660,-0.097600,2.451039
2594,0.956189,-0.096000,0.699719
2595,0.957720,-0.094400,0.699719
2596,0.958486,-0.093600,0.349460
2597,0.956954,-0.095200,-0.701334
2598,0.956189,-0.096000,-0.351068
2599,0.954660,-0.097600,-0.701331
2600,0.960790,-0.091200,2.801298
2601,0.963098,-0.088800,1.049985
2602,0.962328,-0.089600,-0.351068
2603,0.968507,-0.083200,2.801298
2604,0.965412,-0.086400,-1.401859
2605,0.968507,-0.083200,1.400248
2606,0.966958,-0.084800,-0.701331
2607,0.965412,-0.086400,-0.701334
2608,0.967732,-0.084000,1.049985
2609,0.963098,-0.088800,-2.102384
2610,0.960021,-0.092000,-1.401859
2611,0.954660,-0.097600,-2.452646
2612,0.950849,-0.101600,-1.752121
2613,0.949329,-0.103200,-0.701334
2614,0.936505,-0.116800,-5.955279
2615,0.939507,-0.113600,1.400248
2616,0.941765,-0.111200,1.049985
2617,0.943273,-0.109600,0.699719
2618,0.950089,-0.102400,3.151564
2619,0.946296,-0.106400,-1.752121
2620,0.946296,-0.106400,-0.000806
2621,0.944028,-0.108800,-1.051597
2622,0.935757,-0.117600,-3.853700
2623,0.938005,-0.115200,1.049985
2624,0.934261,-0.119200,-1.752121
2625,0.926075,-0.128000,-3.853703
2626,0.925335,-0.128800,-0.351068
2627,0.933513,-0.120000,3.852092
2628,0.934261,-0.119200,0.349457
2629,0.935008,-0.118400,0.349457
2630,0.942518,-0.110400,3.501826
2631,0.945539,-0.107200,1.400248
2632,0.942518,-0.110400,-1.401859
