time,price,magnetisation,return
412,1.047492,0.056000,1.825322
413,1.046654,0.055200,-0.305429
414,1.044981,0.053600,-0.609821
415,1.045817,0.054400,0.303359
416,1.049169,0.057600,1.216535
417,1.046654,0.055200,-0.914213
418,1.042476,0.051200,-1.522999
419,1.046654,0.055200,1.520929
420,1.046654,0.055200,-0.001035
421,1.050009,0.058400,1.216537
422,1.052532,0.060800,0.912143
423,1.044981,0.053600,-2.740570
424,1.042476,0.051200,-0.914213
425,1.038314,0.047200,-1.522997
426,1.035825,0.044800,-0.914214
427,1.037484,0.046400,0.607751
428,1.037484,0.046400,-0.001035
429,1.036654,0.045600,-0.305427
430,1.039977,0.048800,1.216535
431,1.039145,0.048000,-0.305427
432,1.040809,0.049600,0.607751
433,1.044981,0.053600,1.520927
434,1.047492,0.056000,0.912144
435,1.050009,0.058400,0.912143
436,1.045817,0.054400,-1.522999
437,1.048330,0.056800,0.912143
438,1.049169,0.057600,0.303357
439,1.052532,0.060800,1.216537
440,1.051690,0.060000,-0.305429
441,1.050009,0.058400,-0.609819
442,1.051690,0.060000,0.607749
443,1.046654,0.055200,-1.827391
444,1.046654,0.055200,-0.001035
445,1.042476,0.051200,-1.522999
446,1.039145,0.048000,-1.218605
447,1.042476,0.051200,1.216535
448,1.044981,0.053600,0.912143
449,1.044981,0.053600,-0.001035
450,1.039977,0.048800,-1.827391
451,1.037484,0.046400,-0.914213
452,1.039145,0.048000,0.607751
453,1.035825,0.044800,-1.218606
454,1.039145,0.048000,1.216537
455,1.037484,0.046400,-0.609821
456,1.047492,0.056000,3.651678
457,1.047492,0.056000,-0.001035
458,1.044981,0.053600,-0.914214
459,1.042476,0.051200,-0.914213
460,1.043310,0.052000,0.303359
461,1.044981,0.053600,0.607749
462,1.038314,0.047200,-2.436175
463,1.037484,0.046400,-0.305429
464,1.038314,0.047200,0.303359
465,1.034997,0.044000,-1.218606
466,1.036654,0.045600,0.607751
467,1.035825,0.044800,-0.305429
468,1.034997,0.044000,-0.305427
469,1.034997,0.044000,-0.001035
470,1.032516,0.041600,-0.914213
471,1.032516,0.041600,-0.001035
472,1.031690,0.040800,-0.305427
473,1.037484,0.046400,2.129713
474,1.036654,0.045600,-0.305427
475,1.039145,0.048000,0.912143
476,1.045817,0.054400,2.434107
477,1.044145,0.052800,-0.609821
478,1.049169,0.057600,1.825321
479,1.050849,0.059200,0.607751
480,1.051690,0.060000,0.303357
481,1.053374,0.061600,0.607751
482,1.055905,0.064000,0.912144
483,1.055905,0.064000,-0.001035
484,1.054217,0.062400,-0.609822
485,1.057596,0.065600,1.216537
486,1.060137,0.068000,0.912144
487,1.059289,0.067200,-0.305430
488,1.055905,0.064000,-1.218604
489,1.052532,0.060800,-1.218606
490,1.044981,0.053600,-2.740570
491,1.039145,0.048000,-2.131783
492,1.035825,0.044800,-1.218606
493,1.032516,0.041600,-1.218605
494,1.030041,0.039200,-0.914213
495,1.026750,0.036000,-1.218606
496,1.025929,0.035200,-0.305427
497,1.024289,0.033600,-0.609821
498,1.027572,0.036800,1.216537
499,1.025929,0.035200,-0.609821
500,1.026750,0.036000,0.303357
501,1.028394,0.037600,0.607751
502,1.025929,0.035200,-0.914213
503,1.025108,0.034400,-0.305427
504,1.029217,0.038400,1.520929
505,1.027572,0.036800,-0.609821
506,1.030865,0.040000,1.216535
507,1.031690,0.040800,0.303359
508,1.033342,0.042400,0.607749
509,1.033342,0.042400,-0.001035
510,1.032516,0.041600,-0.305427
511,1.030865,0.040000,-0.609821
512,1.030041,0.039200,-0.305427
513,1.029217,0.038400,-0.305427
514,1.032516,0.041600,1.216535
515,1.030865,0.040000,-0.609821
516,1.029217,0.038400,-0.609819
517,1.030865,0.040000,0.607749
518,1.030041,0.039200,-0.305427
519,1.027572,0.036800,-0.914213
520,1.028394,0.037600,0.303357
521,1.028394,0.037600,-0.001035
522,1.029217,0.038400,0.303359
523,1.029217,0.038400,-0.001035
524,1.028394,0.037600,-0.305429
525,1.025929,0.035200,-0.914213
526,1.028394,0.037600,0.912143
527,1.029217,0.038400,0.303359
528,1.027572,0.036800,-0.609821
529,1.025929,0.035200,-0.609821
530,1.023470,0.032800,-0.914213
531,1.021833,0.031200,-0.609821
532,1.020200,0.029600,-0.609820
533,1.023470,0.032800,1.216536
534,1.021016,0.030400,-0.914213
535,1.025929,0.035200,1.825321
536,1.024289,0.033600,-0.609821
537,1.021833,0.031200,-0.914213
538,1.025929,0.035200,1.520929
539,1.021016,0.030400,-1.827391
540,1.022651,0.032000,0.607751
541,1.021016,0.030400,-0.609821
542,1.021016,0.030400,-0.001035
543,1.020200,0.029600,-0.305428
544,1.018569,0.028000,-0.609820
545,1.016940,0.026400,-0.609821
546,1.016940,0.026400,-0.001035
547,1.016940,0.026400,-0.001035
548,1.016127,0.025600,-0.305428
549,1.012881,0.022400,-1.218606
550,1.012881,0.022400,-0.001035
551,1.016127,0.025600,1.216536
552,1.014503,0.024000,-0.609820
553,1.015315,0.024800,0.303358
554,1.016940,0.026400,0.607750
555,1.016940,0.026400,-0.001035
556,1.015315,0.024800,-0.609820
557,1.013691,0.023200,-0.609821
558,1.013691,0.023200,-0.001035
559,1.014503,0.024000,0.303358
560,1.011261,0.020800,-1.218606
561,1.013691,0.023200,0.912143
562,1.010453,0.020000,-1.218606
563,1.013691,0.023200,1.216536
564,1.013691,0.023200,-0.001035
565,1.015315,0.024800,0.607751
